timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
399223625629,1,-9,-65,0,-4,0,9,1
399223625629,-2,-8,29,-11,-2,-5,-6,-2
399223636308,-1,-3,-7,8,7,5,3,0
399223636308,-5,-11,-16,-10,-29,-18,-9,-2
399223648262,0,11,48,20,20,1,-16,-3
399223648262,2,-4,-40,34,15,-4,21,11
399223657308,1,-18,-2,-54,-3,20,34,-5
399223657308,-3,0,-16,25,-7,-9,-13,-2
399223679634,5,-5,34,-20,-4,2,-3,-7
399223679634,-19,4,-33,-5,-7,7,-9,2
399223681099,16,4,14,-10,-3,-12,-4,-2
399223681099,-4,-6,-9,-3,7,4,7,-4
399223685616,-7,-4,12,21,-7,3,1,0
399223685616,4,-7,18,-17,-3,-18,-15,-9
399223694822,-6,-1,-36,-3,-6,-5,-10,-1
399223694822,0,7,1,-20,-3,3,-4,1
399223708302,-4,8,2,1,-1,7,3,-3
399223708302,2,-1,16,23,14,1,0,2
399223724614,-6,-15,-17,-4,-7,-5,-3,-1
399223724614,4,3,-36,-18,5,3,-4,3
399223739580,-3,-4,18,53,-9,0,14,0
399223739580,2,-2,-31,-60,-3,3,1,-4
399223741221,-2,7,35,4,4,0,-12,0
399223741221,-3,3,4,0,7,-7,-18,-3
399223745689,0,1,13,1,-5,7,24,7
399223745689,1,-1,-9,-4,-8,-3,-13,-4
399223754650,-2,6,-8,7,5,12,20,5
399223754650,3,1,16,-7,-4,-6,-7,-3
399223768379,-1,11,12,-7,0,1,1,-1
399223768379,2,-4,14,7,-1,-3,-8,-1
399223777288,-4,-4,8,1,-1,-11,-12,-1
399223777288,-3,-2,1,-15,-2,1,4,-1
399223792554,0,-3,4,-5,4,2,-1,-2
399223792554,0,5,-2,4,-2,-10,-6,-5
399223806393,2,3,0,-10,-3,5,-2,2
399223806393,-1,-2,-14,20,6,5,9,2
399223807190,0,-1,24,15,1,-5,-3,-2
399223807190,-1,-9,-17,-20,-4,-1,2,-1
399223814705,-4,-4,11,5,-7,-3,-5,-2
399223814705,0,4,-8,14,2,1,1,-1
399223828212,-2,3,-9,-15,2,-2,-3,-1
399223828212,1,-3,2,22,-4,-3,2,-1
399223837175,-2,-1,20,13,0,-4,-5,-3
399223837175,1,1,5,2,-8,-1,3,0
399223852759,-2,1,-11,-7,0,2,-1,2
399223852759,2,0,-7,4,1,1,-1,-3
399223854231,-1,-10,2,-11,-4,-3,-5,-1
399223854231,-2,4,0,-1,4,1,2,1
399223865839,-2,-4,-1,-2,1,0,0,-2
399223865839,-2,-6,-7,-11,-2,-1,-1,-3
399223874604,-1,-12,-1,0,2,-3,-3,-1
399223874604,-1,25,2,8,1,-2,-1,-1
399223888318,1,-4,-5,6,1,0,0,1
399223888318,-6,0,5,-6,-5,-3,-3,-4
399223897185,1,-4,-16,-7,-1,-1,-2,0
399223897185,-5,-10,5,5,-2,1,0,0
399223912141,0,9,-14,-14,-3,-2,-3,-1
399223912141,0,-1,3,1,0,0,1,0
399223919860,-3,-2,-7,2,3,-3,-3,-2
399223919860,2,-8,10,-1,-2,-1,1,-1
399223925787,-5,-1,-7,-3,0,-2,-2,-4
399223925787,-1,-12,-11,-2,-1,2,2,1
399223942201,-1,6,-8,2,3,0,-2,1
399223942201,-1,4,0,-1,-5,-1,-1,0
399223948306,1,-9,6,-2,0,0,0,1
399223948306,2,7,-3,1,1,-1,0,0
399223957150,0,-6,3,-2,-3,-1,-1,0
399223957150,-3,-3,-11,-1,-1,-1,0,1
399223970781,-1,-14,-11,-4,-1,0,1,-1
399223970781,1,-5,-10,-4,-2,1,-2,-1
399223979697,-1,22,0,0,-2,-4,-2,-3
399223979697,-6,-5,-6,-8,-2,-3,-2,-4
399223994568,1,-5,-17,-2,-1,-2,-2,-2
399223994568,4,5,-2,4,2,1,0,1
399223996110,-1,7,4,-1,-1,-2,-3,-1
399223996110,0,-3,-3,-2,1,1,0,1
399224008306,-3,12,7,-6,1,-1,0,-2
399224008306,-4,2,-26,0,-5,-4,1,-1
399224017173,-1,-2,3,8,6,3,2,1
399224017173,1,9,-7,-3,0,2,5,1
399224030835,1,23,34,5,-2,0,1,1
399224030835,-2,3,-25,-11,-11,-5,-1,-1
399224039596,-5,-15,-10,4,3,0,-1,-2
399224039596,1,10,1,3,2,-2,-2,-2
399224045634,-2,1,1,6,-3,-2,0,-3
399224045634,-1,-7,10,-5,0,1,0,0
399224054610,2,11,-3,-6,-8,-5,-3,-3
399224054610,2,-20,-9,-9,0,-2,-2,-1
399224068282,-2,-8,5,-3,-5,-2,-1,-1
399224068282,-1,-9,22,6,2,1,-1,-3
399224077143,-3,-38,-11,-9,1,-2,-1,0
399224077143,-1,-9,10,5,2,-1,-1,-1
399224090860,-1,-14,-1,2,1,1,-1,1
399224090860,0,6,4,2,2,1,1,0
399224099644,1,3,2,0,-1,-2,0,-1
399224099644,-5,-30,17,4,-5,-3,0,-3
399224105752,2,-4,-3,3,3,-1,0,0
399224105752,-1,-7,-4,-6,-2,-2,-2,-1
399224114628,0,8,-8,0,-2,-3,-2,-2
399224114628,-3,15,20,5,-2,-3,-4,-2
399224128175,-4,-2,-9,-10,2,-2,-3,-2
399224128175,-2,-7,1,-6,-4,-1,-1,-2
399224144679,-2,-7,-7,7,7,2,-1,-1
399224144679,2,2,-6,5,1,1,1,-1
399224150620,-1,5,-1,-10,-12,-1,0,1
399224150620,0,-6,4,14,14,3,0,1
399224159764,3,17,29,-2,-9,-1,0,5
399224159764,-5,-6,-33,-8,-3,-3,-3,-8
399224165662,-6,-21,-15,-4,-2,-1,-5,-2
399224165662,0,3,4,-2,-6,-3,-2,0
399224174586,-1,4,-3,3,0,-2,1,1
399224174586,-1,-1,0,-3,2,-1,1,2
399224188128,1,-6,-1,-6,-3,-2,1,0
399224188128,-3,10,-11,1,2,-2,-3,-3
399224203258,-4,-5,4,-9,-2,0,-2,-2
399224203258,2,-12,1,3,-5,-3,-2,-2
399224210804,-1,9,-19,-9,3,1,-1,0
399224210804,0,6,22,11,-5,-3,-1,2
399224219592,1,0,-1,6,1,0,2,0
399224219592,-2,-2,-11,-3,-1,1,2,-1
399224225766,1,0,-2,8,1,0,2,2
399224225766,-3,-7,-2,-9,-3,0,-3,-7
399224234630,-1,7,-6,-2,-5,-2,1,-1
399224234630,-3,-2,-5,-12,-2,-3,-4,-2
399224248199,-2,-7,9,3,-5,-1,-1,-1
399224248199,0,4,9,-6,-3,2,0,2
399224257135,1,-8,-4,10,20,0,-2,-1
399224257135,2,13,6,0,-2,-2,1,-1
399224270795,-6,0,-1,0,1,-2,-2,-2
399224270795,4,-1,-7,-11,-8,-1,0,1
399224279631,0,4,-7,-5,-14,0,11,4
399224279631,-3,-11,6,8,15,1,-16,-11
399224285694,-1,-5,0,1,8,-1,-19,-1
399224285694,-2,0,1,16,-1,0,0,1
399224294722,-2,6,-1,-26,-8,-1,-1,-1
399224294722,-3,2,-5,-35,-19,2,15,4
399224308124,7,-8,2,21,17,0,2,-1
399224308124,-9,9,-6,-4,1,-4,-1,-3
399224317132,0,-8,-2,-9,-11,-3,-17,-8
399224317132,-2,14,14,-3,-19,-4,3,2
399224331344,3,-3,-1,0,16,8,5,-4
399224331344,0,-7,-8,0,-5,-4,12,9
399224338226,2,-8,8,-1,-15,-2,-11,-19
399224338226,0,4,-7,29,19,3,0,7
399224345669,-3,-6,7,-5,-8,-7,-19,0
399224345669,4,3,1,7,-1,0,4,10
399224354595,-14,-12,-6,5,9,0,0,-6
399224354595,5,2,-9,-19,-8,-1,1,-2
399224368314,2,10,3,25,19,2,-9,-2
399224368314,-3,-21,-15,-2,2,0,2,2
399224377159,3,6,12,-6,-12,-4,-1,2
399224377159,0,-8,3,-1,6,0,1,2
399224391345,-8,-3,2,-4,-8,-2,12,2
399224391345,3,0,3,-19,-5,-1,-7,-8
399224398308,2,4,-4,-1,9,-1,1,4
399224398308,-8,-20,-33,4,2,-1,-5,-9
399224405762,0,1,10,-10,-14,-1,7,-2
399224405762,-4,-6,17,13,6,-3,-11,-9
399224414663,0,-4,-18,1,0,0,1,-2
399224414663,2,1,4,6,4,2,3,9
399224428130,6,-10,-34,-22,-13,-3,3,4
399224428130,-5,6,53,2,1,0,-4,-14
399224437283,2,-3,-13,6,10,3,6,-5
399224437283,-2,2,-7,-6,-8,-5,-12,-24
399224451403,-6,-3,-6,18,3,4,10,20
399224451403,10,-2,4,-11,-4,-2,-7,-33
399224458340,2,8,-12,31,6,2,2,21
399224458340,4,-7,5,-19,-2,1,4,17
399224465632,-23,4,6,-9,-6,-3,4,23
399224465632,12,6,-23,-8,0,0,-2,3
399224474640,-7,-3,3,8,-4,-1,0,15
399224474640,7,11,-27,6,4,0,-3,-18
399224488113,-15,-1,27,10,-5,-3,3,27
399224488113,1,9,-11,10,6,2,1,3
399224497153,-3,-36,7,-22,-8,-5,-5,-11
399224497153,-2,7,16,9,4,1,2,13
399224511331,9,3,5,7,5,-1,0,-22
399224511331,-4,-6,-14,-11,-10,-2,-3,6
399224518261,-1,4,-4,11,9,4,1,-17
399224518261,-3,-11,30,-11,-10,-4,0,5
399224534519,3,-2,2,-8,-5,-2,-3,-16
399224534519,-5,-16,-6,14,5,0,-1,0
399224536111,1,16,0,4,8,1,1,13
399224536111,-1,-3,2,-7,-2,-2,0,-1
399224548128,5,5,-7,3,-6,-2,-2,-12
399224548128,-2,-6,-11,-27,-27,-6,-2,9
399224557094,-1,1,7,-13,-1,5,16,-4
399224557094,2,-3,14,32,34,1,-18,0
399224571372,2,-15,-4,11,10,0,-1,-12
399224571372,5,11,-9,-7,-21,-6,-2,7
399224578291,12,15,0,-24,-7,13,32,18
399224578291,-7,5,8,14,3,0,0,-21
399224594651,13,2,5,-1,-13,-9,-33,-6
399224594651,-15,-4,-18,-21,-20,-13,-10,4
399224596152,-9,-6,-1,-2,-16,-13,-12,-3
399224596152,3,5,-4,-7,11,9,19,13
399224608316,-5,-3,-13,-19,-7,-1,7,-14
399224608316,1,1,10,8,7,7,8,2
399224617113,0,5,-5,4,-1,-2,-6,-7
399224617113,-8,-4,12,4,5,-3,-3,-1
399224631552,-1,-4,-13,-4,-2,-1,2,-1
399224631552,-2,-5,24,-2,13,3,3,-3
399224638299,1,-5,-1,3,2,-5,-7,1
399224638299,0,-7,0,-3,-8,-1,0,-2
399224654695,5,4,0,-16,-7,-3,2,2
399224654695,0,3,-1,12,15,4,1,3
399224656129,-4,5,-14,-11,2,-5,-12,-9
399224656129,0,0,29,4,-24,-6,-3,1
399224668167,1,6,-8,15,7,4,4,-1
399224668167,-3,-13,-32,-32,5,2,-1,-1
399224677332,-3,3,41,33,5,-3,-7,-6
399224677332,3,0,-48,-24,-9,4,5,-5
399224691327,-17,-9,-34,-16,-2,-2,-5,-7
399224691327,14,1,4,33,11,3,5,24
399224698205,3,-12,-8,-36,-9,-4,-7,-20
399224698205,-1,7,-1,19,0,-1,-2,5
399224714457,-9,-9,-32,-28,-5,-3,3,18
399224714457,6,0,54,31,2,1,3,-25
399224716060,15,9,-4,-2,2,2,-2,48
399224716060,-1,-11,-1,5,-3,-3,-8,-43
399224728238,7,4,9,12,3,-2,1,-9
399224728238,-11,-10,-25,-25,3,0,-4,40
399224737136,4,0,27,0,-4,1,6,13
399224737136,-1,-7,-13,-2,-1,-3,-10,-51
399224751473,7,8,38,12,0,-1,3,21
399224751473,-11,-10,-24,-6,-2,-5,-6,-30
399224758205,-11,-4,-46,3,5,-2,-13,30
399224758205,-10,-1,-52,-7,-10,-3,15,1
399224774567,0,2,47,-2,0,6,5,-17
399224774567,-4,3,12,31,3,-4,-2,14
399224776076,-8,-7,-24,-18,2,2,-4,-22
399224776076,-6,-3,7,7,-6,-10,-4,62
399224788185,6,-9,0,-2,-2,-4,-7,-62
399224788185,2,4,-9,5,5,5,4,6
399224797090,-4,-5,66,-5,-8,-7,-2,-14
399224797090,-1,-1,-52,-20,-1,0,-2,6
399224811493,-2,0,-2,-1,1,1,4,14
399224811493,0,-8,-11,-10,-4,-4,-2,-9
399224818260,-1,2,-8,14,3,-2,-2,-19
399224818260,2,5,20,23,-1,2,3,12
399224834491,-4,-15,-29,-32,-4,1,0,9
399224834491,3,3,-7,3,0,0,-2,-9
399224836106,-2,-2,-24,3,-4,-4,1,1
399224836106,1,-3,13,-15,-2,1,0,3
399224848157,0,10,34,28,0,-2,-3,6
399224848157,-3,2,-11,-15,8,2,0,-9
399224857125,-1,-5,-1,-5,-1,-3,-1,-7
399224857125,4,5,21,-1,1,2,-2,0
399224871338,-8,-9,3,-8,-4,-5,-4,15
399224871338,-2,2,2,14,-2,0,1,0
399224878238,-2,0,-22,-7,0,2,-1,-5
399224878238,4,-1,2,-1,2,1,-2,-1
399224894453,-2,3,1,-7,-1,-4,0,6
399224894453,-3,-1,65,-6,-6,2,-4,-5
399224896070,-1,-8,-71,17,3,3,9,-5
399224896070,-1,-1,17,-15,-4,-1,-1,-2
399224916937,1,4,3,15,-1,-4,-5,-4
399224916937,-2,-1,19,-4,1,-6,-1,-2
399224918741,1,-3,4,-3,-2,2,-2,-5
399224918741,-2,0,0,4,-3,0,-1,-4
399224931262,-7,-5,-14,-7,1,3,6,13
399224931262,11,7,-14,12,2,-1,0,-6
399224938268,-2,-2,21,-10,-6,-5,-4,-2
399224938268,-1,-1,2,-5,-2,0,1,1
399224962675,3,6,-2,-14,2,5,-2,-3
399224962675,-9,-10,-30,16,-4,-5,-8,-3
399224964235,0,2,13,-4,-3,-5,4,1
399224964235,5,1,14,3,1,1,1,1
399224968090,5,-4,-19,-18,-1,-1,-3,-3
399224968090,-1,3,22,11,-4,-6,-8,-6
399224977158,-2,-1,-10,5,-1,-6,5,2
399224977158,-5,-5,4,-6,0,10,16,2
399224991516,0,-1,13,14,4,0,-10,-3
399224991516,-2,-7,-30,-19,-4,-2,7,-4
399224998265,-3,3,18,-3,-3,-6,-13,-5
399224998265,2,2,18,14,1,-3,-2,5
399225014586,-1,-6,-63,-14,-1,-1,2,-2
399225014586,-1,-1,-3,1,-1,1,-3,0
399225016153,1,4,2,-8,-1,2,-4,-1
399225016153,-1,-6,5,-12,2,-1,-4,3
399225028628,-4,-8,-11,26,-3,-5,-2,-7
399225028628,4,5,49,3,0,-1,1,6
399225037113,-2,-11,-19,-6,-8,0,0,-5
399225037113,-6,3,-2,-8,-2,-3,-2,2
399225051311,-2,-5,-8,4,1,-3,1,0
399225051311,-4,0,14,-1,1,4,1,-3
399225058197,12,-11,-56,-2,-2,2,-1,-8
399225058197,-6,2,22,7,-1,-2,-7,4
399225074467,0,-3,14,-8,-1,-3,-3,-5
399225074467,2,-2,-17,1,-1,3,9,6
399225076096,-4,3,19,1,5,4,-3,-5
399225076096,3,3,40,-3,-1,-1,-4,-1
399225088222,0,-3,14,5,-1,6,1,3
399225088222,-2,-4,19,-7,-2,-4,-10,-5
399225097121,1,2,-7,4,2,1,15,4
399225097121,1,0,25,-5,0,-2,-1,-1
399225111989,1,9,41,7,0,-3,-2,0
399225111989,-4,-18,-117,-35,-6,-7,-4,-4
399225125689,-5,16,106,61,13,3,-4,3
399225125689,0,-12,-55,0,-11,-11,-8,-4
399225134292,2,2,3,-12,0,2,5,3
399225134292,0,-9,-29,-15,0,8,5,-2
399225142176,-1,2,-4,-8,-3,-3,-6,1
399225142176,-1,1,-7,3,0,-2,-1,-2
399225157054,-2,-8,33,5,2,-2,-4,-2
399225157054,1,6,-9,8,-2,-4,-4,2
399225158610,-2,-3,15,-5,-3,5,8,0
399225158610,2,0,10,-4,1,2,-5,0
399225170774,1,-4,-13,-15,-1,-3,-1,1
399225170774,-5,0,21,24,-1,-4,-4,-4
399225179569,2,8,-9,10,11,6,5,1
399225179569,-4,-5,-12,9,-5,-8,-10,-9
399225194542,0,-5,-22,-9,0,2,-8,9
399225194542,0,0,21,-6,6,4,7,0
399225196109,-4,-8,-20,-12,-4,3,7,1
399225196109,0,-3,-8,-5,1,-2,1,-2
399225217107,1,3,-8,8,-1,-2,-10,-4
399225217107,-2,-5,-7,-4,-4,2,6,-1
399225218634,0,-9,-20,1,-2,-5,-9,1
399225218634,-4,-9,-14,-11,-4,-7,-5,-5
399225230562,3,2,-12,0,1,4,8,-2
399225230562,-8,-6,35,-3,-6,-9,-20,-5
399225239607,4,-1,-6,-13,-7,4,11,1
399225239607,-2,0,-7,2,4,8,7,3
399225253884,-1,6,-1,3,-2,-2,2,-6
399225253884,4,3,9,-7,0,-1,4,2
399225268109,-5,-10,-29,-16,-11,-14,-16,-4
399225268109,1,1,25,22,0,0,1,2
399225277041,-2,3,7,1,-4,-4,2,-4
399225277041,-3,1,11,0,3,4,5,0
399225278578,-4,-4,-8,-10,-2,-6,-8,-2
399225278578,4,-3,-38,-22,0,1,3,0
399225290743,-1,0,60,9,-2,-9,-13,-3
399225290743,-1,-7,-19,10,3,1,5,-7
399225299578,-3,4,-6,-11,-1,4,-4,5
399225299578,-3,-9,-31,-2,-5,-2,5,-1
399225313928,-3,1,-7,4,-3,-1,-7,-6
399225313928,3,-1,-23,-16,-2,-2,-2,-1
399225320763,0,4,23,6,-4,-6,0,-5
399225320763,-1,-3,-7,2,1,-1,-3,0
399225344548,-4,-12,-20,-10,-3,-4,0,0
399225344548,1,1,-8,2,5,3,4,4
399225346081,-1,0,13,-19,0,-4,0,-2
399225346081,0,3,-1,4,-4,-2,-2,0
399225351349,-2,-4,-13,-5,2,5,6,-2
399225351349,-1,1,11,2,0,-1,-4,-2
399225358284,-1,-2,11,12,11,2,-4,1
399225358284,1,-5,-49,-33,-2,-3,-1,-3
399225373957,0,1,-2,14,5,5,7,2
399225373957,-3,-6,1,-9,0,-1,0,1
399225380566,-1,4,3,3,-5,-2,-1,-1
399225380566,-2,-2,-4,19,3,2,1,1
399225388107,0,1,-14,-14,-3,-6,-3,-3
399225388107,-7,-8,-31,-9,-3,3,13,2
399225397094,0,-8,7,-1,0,-2,8,7
399225397094,-1,1,24,-6,1,-3,-6,-3
399225419653,0,2,10,4,-4,-3,-5,-3
399225419653,-2,-2,-35,7,-4,-8,-6,0
399225421137,-1,0,54,17,3,1,-5,-4
399225421137,-4,8,-3,-3,-2,-1,-3,-2
399225433912,-2,-7,-1,-2,0,4,11,3
399225433912,2,-1,2,-7,0,-2,-8,-2
399225440738,0,2,10,4,-2,-7,-10,-3
399225440738,2,4,2,1,3,13,6,3
399225448132,-1,-9,-7,-3,-1,5,9,-1
399225448132,3,3,35,-1,3,-1,-2,-1
399225457104,-1,-3,-18,-26,-7,-4,-6,-6
399225457104,-5,-2,-30,30,7,-2,0,-4
399225471382,-1,2,-14,-3,-2,-1,-1,-3
399225471382,2,-7,-13,-12,-5,0,0,3
399225478141,-1,1,3,8,2,-4,-3,-2
399225478141,0,-8,-51,-14,-1,-1,-2,-3
399225493943,-1,18,16,-10,5,5,-4,-3
399225493943,-3,-11,23,28,1,1,12,-1
399225500588,0,8,-7,-1,-4,1,-2,-3
399225500588,0,5,30,-7,-4,-7,0,-1
399225517741,3,-10,-20,0,4,0,-1,1
399225517741,2,10,4,-13,1,-6,-11,-2
399225519199,-1,1,9,12,1,-11,0,-3
399225519199,0,-9,18,-20,-2,10,5,11
399225531393,0,-13,-19,1,10,22,29,10
399225531393,-2,1,4,-14,-2,-10,-8,-4
399225538232,0,-7,-22,9,-6,-6,-2,0
399225538232,2,9,56,8,2,-19,-17,-2
399225553942,-7,0,7,-1,-25,-17,-13,-8
399225553942,-1,-16,-41,-15,3,7,-4,-2
399225560710,2,-1,-7,7,5,1,-1,0
399225560710,-3,5,36,5,-2,3,3,-1
399225577059,-2,-2,7,16,-6,-5,-6,-5
399225577059,-1,11,-13,-4,-4,-2,-5,-3
399225578562,-1,9,41,10,1,-2,-12,-3
399225578562,-2,-3,-15,-7,-12,-6,-7,-3
399225591293,0,-13,-13,-13,12,21,11,5
399225591293,-2,-1,23,9,-13,-21,-31,-7
399225598200,-1,-4,-28,-12,0,11,14,2
399225598200,1,-3,21,7,-15,-10,13,2
399225621923,-1,3,-26,11,6,-14,-20,-6
399225621923,3,12,33,21,16,9,-3,2
399225623547,-7,-25,-80,-71,-6,0,2,-1
399225623547,-4,-2,-23,-6,-13,-15,-15,-13
399225637144,2,1,39,16,0,-2,2,4
399225637144,0,-5,-34,-29,0,9,15,-1
399225638710,-3,4,35,33,4,2,-4,-1
399225638710,1,7,9,5,9,1,3,-5
399225651418,3,-7,-17,-15,-8,-7,2,2
399225651418,1,-5,28,11,16,13,14,10
399225658230,0,-5,10,22,-7,-5,-3,0
399225658230,-3,1,-3,2,0,4,-7,-3
399225674389,-1,3,23,4,10,8,19,3
399225674389,0,-8,13,-3,-4,-3,-2,-2
399225680649,-3,10,-16,3,-5,0,1,-1
399225680649,-1,-5,-17,25,3,-5,29,-1
399225698387,0,1,-30,-12,6,18,6,0
399225698387,0,4,-5,27,2,-5,-12,-3
399225699970,-3,-11,-15,-40,-2,5,6,-3
399225699970,1,-11,29,-16,0,-4,-16,-1
399225711395,-4,0,8,19,-10,-18,-14,-6
399225711395,4,10,16,-4,1,12,11,4
399225718224,-2,-2,-36,9,-1,-4,-9,-2
399225718224,3,1,1,1,5,2,6,7
399225733819,-2,-12,12,-33,-7,-8,-10,-7
399225733819,-6,-4,-13,-17,0,8,5,-3
399225740602,0,14,69,86,-4,1,-3,-2
399225740602,-1,1,-18,-18,1,3,-4,1
399225757061,-3,-5,-18,-12,-8,-8,-3,-4
399225757061,1,10,4,-8,0,5,5,0
399225758617,-4,-29,-81,-12,10,1,7,-1
399225758617,-2,2,-5,4,-1,3,-2,-1
399225771325,1,-1,14,15,-6,-8,-11,0
399225771325,1,-2,-3,-5,2,0,9,6
399225778175,3,4,9,-7,-1,-9,-9,-2
399225778175,0,-1,-21,-8,4,7,-10,-5
399225794161,-3,-11,-42,-19,-2,0,-1,4
399225794161,-5,-7,42,25,-8,-8,5,-4
399225802043,6,9,12,-18,5,15,12,2
399225802043,-5,-6,2,0,-11,-8,-10,-7
399225824516,3,0,-20,-24,4,4,2,5
399225824516,-3,2,-16,14,-9,-6,-3,-2
399225826076,-1,-2,16,-9,-7,-11,-9,-3
399225826076,1,5,1,-4,9,2,0,1
399225831213,-2,-1,20,12,-3,4,4,-3
399225831213,-1,-10,-7,-5,2,-4,-7,-1
399225838234,0,-2,28,-7,-10,-8,-1,1
399225838234,0,3,-6,-18,5,7,4,1
399225853805,0,-11,-14,-5,7,-1,3,1
399225853805,-3,6,15,33,-8,-17,-16,-10
399225860703,-1,5,9,-32,-6,-1,-2,0
399225860703,1,-10,4,9,-3,12,18,7
399225876159,-5,-4,-5,-5,-1,-13,-10,-7
399225876159,0,-3,0,-2,-2,-10,-31,-5
399225884584,-1,0,-10,1,2,11,37,2
399225884584,-1,0,3,-4,-3,-2,2,-3
399225891110,6,-10,27,-18,4,22,16,4
399225891110,-8,3,-72,35,1,-1,-1,-2
399225899736,0,2,35,-3,-4,-4,-5,-1
399225899736,-4,-13,-35,-14,0,-11,-9,-1
399225913968,-1,3,9,1,-3,-4,0,-4
399225913968,4,-11,14,-53,-1,1,12,3
399225920761,-5,6,18,42,2,-6,-16,-5
399225920761,1,9,30,-14,-30,-6,-11,-11
399225937081,-5,-3,-109,42,46,1,-9,0
399225937081,-2,-10,-13,-22,-12,-9,-2,-3
399225938566,3,8,-5,-15,9,10,-2,2
399225938566,3,-14,27,0,-3,-6,-4,2
399225950819,-1,4,9,5,-18,-6,-6,-5
399225950819,-2,1,-2,-4,5,2,6,1
399225959560,-3,-9,-21,-8,-2,-1,-5,-5
399225959560,-1,11,-3,11,-4,-2,1,7
399225973954,2,3,20,-3,-6,-1,3,-1
399225973954,-2,0,17,6,5,5,11,1
399225982045,-2,1,4,-8,-8,-6,-10,0
399225982045,0,1,-12,-16,9,1,1,2
399225997355,-3,11,40,32,7,-2,-2,-5
399225997355,0,-8,-9,-14,-7,-1,-4,-1
399226003125,1,-1,-26,-10,-5,2,5,-1
399226003125,-1,2,17,0,6,-5,-2,0
399226010640,0,-7,14,-46,-10,-4,3,0
399226010640,-2,-9,-3,15,-7,3,3,-3
399226027078,-4,-2,-23,-5,3,-7,-8,-3
399226027078,0,3,6,5,6,5,9,4
399226033843,-3,-18,-14,-9,-15,-12,-14,-5
399226033843,6,8,4,-42,4,9,20,3
399226040644,-11,-16,5,0,-2,-6,3,-2
399226040644,-1,1,-25,10,-1,-5,-13,-5
399226056944,0,1,11,8,2,2,3,1
399226056944,0,2,-6,-2,-1,-7,-17,0
399226058632,2,0,8,3,-5,0,2,2
399226058632,-3,4,-4,7,5,1,-1,-4
399226071176,1,-3,11,-25,8,2,-3,-3
399226071176,0,6,11,28,-2,-6,-7,-1
399226085697,-1,-8,-25,-7,-9,-9,-8,-7
399226085697,-2,-8,4,-2,-3,10,9,2
399226094607,-2,7,5,1,-6,-6,-5,-1
399226094607,1,3,8,-2,-1,0,-5,-3
399226100608,2,10,-13,3,5,3,5,3
399226100608,7,-14,-22,-15,-2,-4,-1,2
399226116931,-1,-1,7,18,-1,3,4,2
399226116931,-3,-4,-2,3,2,3,4,0
399226118575,0,3,-2,-9,-3,-6,-11,-5
399226118575,-3,4,0,-1,5,4,2,-1
399226147120,-1,-5,6,28,2,-5,-7,-1
399226147120,-3,2,7,-14,4,-3,-6,-2
399226148567,3,-11,-6,-1,6,5,5,0
399226148567,-7,6,5,17,-8,-6,-3,-3
399226153957,-2,-6,-1,-7,-2,-1,-2,-4
399226153957,0,0,12,1,-2,2,2,-4
399226160677,2,7,-8,0,5,4,6,6
399226160677,-2,-10,-6,-13,-4,-12,-20,-5
399226177395,0,3,-2,-5,-7,2,26,2
399226177395,1,-1,11,6,6,16,23,2
399226178944,-2,-3,14,-6,-1,-2,-8,-4
399226178944,2,4,1,3,2,3,-2,-1
399226190558,1,3,0,0,-3,-5,-10,0
399226190558,-6,-7,-4,1,0,-4,-3,-3
399226199636,1,-8,-5,-6,1,-1,5,0
399226199636,-1,4,5,-2,0,2,3,0
399226213877,0,24,38,12,3,1,-5,-3
399226213877,-2,-30,-34,-9,2,-2,-2,1
399226220542,1,2,-4,4,-7,-2,-6,-1
399226220542,-5,-5,22,2,1,2,2,-2
399226236374,0,2,-9,4,9,1,0,0
399226236374,2,-7,-31,-19,-5,-3,-3,1
399226243162,-1,-1,-1,8,-8,-3,0,-1
399226243162,3,-1,9,-3,10,8,8,3
399226250694,-5,-28,-43,-6,0,-2,-4,-2
399226250694,0,3,32,10,-6,-5,-5,0
399226259673,-2,-5,-7,-7,2,0,-3,-4
399226259673,-3,12,-4,3,-7,0,1,-3
399226273958,-1,-6,12,-5,-1,-1,-4,1
399226273958,6,-3,-9,4,3,-2,-5,0
399226280576,2,2,20,4,5,3,3,0
399226280576,-2,27,-15,0,0,-1,-2,-1
399226296273,0,-7,-12,-8,-8,-2,0,0
399226296273,-8,12,-14,4,4,-3,-3,-7
399226303072,-1,-11,24,2,-6,-1,-1,0
399226303072,-2,-21,-28,0,2,2,3,1
399226310593,2,-10,18,19,-3,-4,-2,-2
399226310593,-16,26,-54,-30,3,-2,-3,-4
399226319545,1,-15,15,5,6,0,-2,-1
399226319545,4,8,0,-2,-6,-4,-1,1
399226333962,0,4,-6,-4,-9,0,0,2
399226333962,3,-12,31,4,-5,-3,-1,-3
399226348123,-4,-13,-12,-7,3,-3,-5,-3
399226348123,-4,-16,32,7,3,2,0,-4
399226356246,-1,8,-7,-8,-4,-2,-4,-1
399226356246,3,-38,2,12,2,3,4,4
399226363096,-6,11,-55,-16,-3,0,0,-1
399226363096,3,11,10,5,0,-3,2,0
399226370750,-4,-11,-10,-4,-1,-2,-3,-4
399226370750,3,11,17,2,-3,-3,-3,0
399226379556,1,16,17,5,0,2,1,2
