Timestamp	500190358	500201581	500208501	500224282	500230946	500247451	500249034	500261633	500268568	500284243	500290997	500307449	500308911	500321577	500328545	500344212	500351121	500367442	500369052	500389898	500391384	500404163	500411083	500427397	500429123	500441657	500448668	500464313	500470922	500487291	500488899	500502541	500508416	500523525	500531100	500548068	500548887	500570507	500571336	500583521	500590950	500606656	500607453	500622561	500628589	500643418	500651039	500666668	500667534	500682646	500688416	500703471	500711036	500726615	500727605	500749160	500749875	500764947	500770986	500786525	500793553	500809276	500809925	500826048	500831052	500846619	500847414	500869127	500870036	500884935	500890939	500906094	500913481	500929195	500929915	500944976	500951075	500965988	500973507	500989205	500989932	501005014	501011033	501025887	501033527	501049071	501050014	501064951	501070913	501085929	501093393	501109306	501110010	501126475	501131178	501145943	501153488	501169056	501169881	501185058	501190922	501206012	501213476	501229046	501229889	501243486	501250957	501266037	501273441	501289235	501289854	501303590	501310932	501326029	501333506	501349157	501349874	501363504	501370897	501385882	501393494	501409108	501409985	501423455	501431074	501445974	501453489	501469252	501469842	501483461	501490907	501506042	501513447	501529274	501529881	501543558	501550998	501565932	501573569	501589047	501589814	501603542	501610886	501626524	501633506	501649091	501649861	501663513	501671054	501685920	501693435	501709198	501709875	501723488	501730862	501745917	501753542	501769100	501769972	501783338	501790939	501806063	501813378	501829187	501829855	501843416	501850901	501865931	501873388	501888374	501896684	501903368	501910841	501925855	501933498	501948573	501956704	501963393	501971027	501986002	501993582	502008533	502016730	502023504	502031015	502054104	502054931	502068535	502076572	502091528	502092331	502105981	502113504	502128527	502136726	502151654	502152402	502165924	502173395	502188381	502196768	502211534	502212329
Sensor 0	0	-2	-3	-2	-1	-4	-2	-1	-1	-3	-4	-1	1	-2	0	0	2	1	-2	-2	-2	1	1	-1	3	0	-3	-2	2	-3	0	1	-2	4	-4	8	-11	-7	-1	-1	-5	2	7	7	-3	4	5	-2	-4	-11	-5	-5	13	-13	-5	-15	-30	7	12	-6	7	14	0	25	5	-1	-15	-17	-4	-11	15	-11	-16	-5	-15	3	18	5	-24	-5	-14	30	29	1	-7	-15	15	-8	5	3	0	-4	-39	5	46	-9	-61	-18	25	22	-2	11	-6	23	7	-6	17	4	-10	-16	2	-4	-1	2	-10	7	-31	-7	15	-26	-16	16	0	-6	10	0	-9	30	2	-8	20	-10	-17	-1	7	19	-15	1	-10	-30	-26	7	19	14	23	-3	-17	-24	5	-6	1	6	15	6	-26	1	20	0	3	5	2	-12	-13	6	11	-12	-2	16	-13	-16	7	-14	3	5	-7	9	13	5	-5	-20	16	-8	-6	11	16	-12	5	5	-16	-4	-16	1	-4	10	-5	-5	-4	5	-12	4	10	-11	5
Sensor 1	0	-13	-3	-7	-2	-18	0	-8	-1	0	-10	3	-3	0	6	14	11	-1	5	-7	-14	1	-1	1	4	-1	5	-7	0	-3	-1	-3	-5	-5	2	57	-8	-7	3	-9	-2	-14	8	-13	-4	-1	-5	15	7	-20	-13	7	-14	-8	9	-30	-26	8	10	-13	15	17	2	-6	13	4	-19	-16	-17	-2	-9	17	-3	6	34	18	-49	0	15	-48	-45	42	57	-46	-11	-12	21	43	1	-7	18	3	-65	4	78	-9	26	-69	-6	-10	-73	-8	-29	47	59	-36	6	40	-28	11	56	14	-1	-14	-24	29	-58	-34	26	0	-15	4	-3	0	-17	14	-24	8	-8	-8	22	9	17	-27	13	5	-32	-11	31	0	-25	6	20	-5	-7	-31	8	39	5	-24	3	23	-17	-5	23	-5	-10	-9	-15	21	18	-40	3	6	15	-32	4	6	-9	6	-1	47	-16	4	-10	-58	-14	13	5	7	52	-7	2	4	26	-10	14	8	-25	17	-10	14	-10	-8	-20	-20	6	11	-9	-6	6	-2	6
Sensor 2	-4	-1	-2	-3	-8	0	3	0	-2	3	-6	-3	-6	-14	5	0	4	-1	4	-1	-5	3	-4	0	13	-6	-5	-6	3	-2	0	2	-1	5	-5	15	-2	-6	-4	-1	-8	-5	4	0	10	-5	0	8	-7	-3	-15	5	-1	-7	-6	-15	3	3	-1	4	-1	-8	-9	-7	6	-3	8	43	-25	-36	-13	51	-1	-24	26	1	-9	-14	-27	-25	-41	59	127	-89	-20	2	-28	-13	102	-64	-49	75	-67	-9	58	-9	-50	32	-19	-1	-51	-77	-31	38	91	-12	-36	90	-40	79	102	21	-7	-73	-30	-39	-43	-38	14	27	-27	-67	13	18	-27	10	-7	25	-13	79	0	-23	15	-33	0	-3	7	15	38	-15	-21	-76	-62	-37	-4	-21	28	50	20	-95	12	0	-14	14	32	18	-18	7	65	20	30	4	-33	0	-35	3	-21	-11	-16	8	-62	-2	-13	-15	-3	-2	28	-6	22	35	42	7	18	-25	50	18	-2	4	-23	10	-8	-8	55	-6	-46	-3	-18	3	-15	-45	-27	-4	0
Sensor 3	1	4	-2	0	0	-3	4	10	-2	3	-3	-3	-5	-6	-1	-2	-2	-5	5	-2	-3	-2	2	1	2	-9	-8	-4	3	0	2	1	-1	11	-2	-3	0	-1	-4	-2	-5	-1	4	2	15	-9	-8	2	-4	-5	-5	1	-2	0	-8	-1	16	-4	-3	-2	-14	-7	-9	-2	2	11	3	18	-8	-23	-1	-2	1	-27	6	11	20	5	-21	-7	-19	94	102	-66	-23	-3	-29	-17	93	-35	-34	20	-34	-33	4	12	-35	-8	-20	31	-25	-51	-20	5	10	-8	-11	48	-24	24	26	5	-17	-23	2	-10	4	-9	26	56	-6	-20	16	-2	-32	-17	2	32	4	20	12	-19	-4	-5	-2	-9	-15	-16	55	-14	-22	-6	-14	-21	-7	-8	-11	7	-4	-41	0	2	3	6	11	20	12	6	33	24	16	0	-16	-10	-14	16	-7	1	-7	8	-27	3	2	-13	-30	1	3	-1	3	-24	20	-15	9	1	22	12	-7	-4	6	9	-8	-8	37	1	-27	24	-13	-10	-6	-15	-14	-2	-2
Sensor 4	-2	-1	-2	-4	1	-1	1	1	-1	-1	-1	-1	-2	-1	0	-2	-2	-2	0	0	-2	-3	3	0	-2	-2	-2	-2	0	-1	-1	2	-2	1	-1	-3	1	-1	-3	-1	-1	-1	-1	0	3	-6	-5	1	0	-2	-6	-3	-2	5	0	0	7	-4	-6	-4	-3	-2	-2	-2	1	1	4	4	-2	-13	-13	10	-3	-7	0	0	0	-32	-8	-3	-9	21	24	-3	-9	6	-6	-8	46	8	-24	11	-1	-28	14	12	-16	-7	-6	10	10	-1	-26	3	-3	-10	-9	19	5	-1	9	-5	-7	-10	6	-7	1	-4	3	18	5	-10	0	0	-9	-5	6	20	-5	3	8	-5	-1	0	2	-3	-5	-6	8	-8	-8	7	-3	-7	6	-9	-14	0	-5	0	7	-8	-7	-5	5	6	14	6	-3	9	8	-9	-4	-4	-1	-7	-16	9	-11	0	-9	-9	4	6	-7	-7	0	1	5	-16	-3	-7	3	8	11	1	-4	4	3	6	-3	-6	13	-1	-11	1	-5	-3	0	-1	-2	6	7
Sensor 5	-1	-1	-1	-1	0	-1	0	-1	-3	0	-1	0	-2	0	1	-2	0	-2	-1	-1	-2	0	-1	0	-2	-3	-1	-2	-1	-1	0	1	2	0	-2	-3	1	0	-3	-1	-1	-1	0	1	0	-3	-3	0	-3	-2	-4	-2	0	4	2	-1	2	-2	-3	-4	-1	0	0	-5	-2	-1	15	7	-18	-49	-78	10	-72	20	53	23	-52	-84	76	-58	21	23	10	16	-42	54	5	-21	49	35	-67	27	34	-91	65	31	-21	17	20	10	26	34	-56	15	-19	-14	-13	-10	49	1	-1	-5	7	-22	8	7	-44	-5	9	5	29	4	-4	-10	-6	20	7	49	0	7	-3	-9	19	0	-3	1	-5	3	0	-21	-8	-6	9	-25	-25	-26	-12	10	-6	30	18	-16	-21	-37	-9	10	13	12	1	2	16	19	3	0	24	-14	-51	1	6	-12	-2	-11	9	5	11	-8	8	-7	45	-12	-17	-13	-8	30	-6	6	-13	4	-16	8	2	-9	35	13	-12	4	-13	-20	-9	3	-8	0	31
Sensor 6	0	-1	-2	-2	-1	-1	1	-1	-1	0	-2	0	-3	0	3	-2	0	-1	-2	-2	0	-2	-1	0	-3	0	0	-1	-1	-2	0	0	0	-1	-1	0	-2	-2	0	-2	0	-2	-1	0	0	-1	-2	3	-1	-1	-2	-1	0	0	2	1	1	0	-3	-2	-3	-3	-1	-5	0	-2	0	-9	-23	13	-10	63	17	-22	-37	-11	94	1	26	-16	-55	14	-20	-35	16	-43	12	-4	-29	9	18	-12	-9	-44	-16	2	4	31	13	0	-9	16	-28	-1	-5	-16	-17	16	32	27	-25	-13	-1	-23	24	9	-9	1	0	5	-8	-12	-13	16	17	17	-18	4	2	-20	6	-26	10	11	0	-20	4	0	-3	3	13	12	-3	-3	1	16	-33	-13	7	-6	0	7	-4	1	-15	-21	3	9	-2	9	29	-1	-12	1	17	5	8	-6	-7	1	-10	1	14	3	-22	2	-2	-10	21	-6	-51	-2	-15	6	18	18	1	-15	22	-16	2	6	-3	19	-15	1	10	-14	0	-6	-9	-13	-17
Sensor 7	0	0	0	-2	-1	-3	-1	0	-2	1	-2	0	-1	1	0	-1	0	0	-1	-1	-1	-3	0	-2	0	0	-3	-1	1	0	-1	-1	0	0	-1	1	-2	-2	0	-2	0	1	0	-1	1	-1	-3	1	0	-4	-4	-2	3	-1	0	-2	0	0	-4	-1	-2	-1	-4	-4	-2	-2	1	-1	-1	-13	-1	-6	1	-8	3	13	37	-6	-37	3	-22	-18	-9	3	0	5	58	-5	-5	21	7	-11	-45	12	9	3	-21	23	0	-5	9	-14	-3	-5	24	0	-8	2	-5	4	-8	0	8	20	4	10	-12	-17	-4	-4	1	-8	-24	3	-1	-18	-11	56	5	-6	17	-25	0	-1	17	26	0	-3	-2	-12	-33	-3	9	10	25	-3	-15	-10	5	-7	8	-18	7	-7	-20	14	-31	-6	16	-5	14	6	-5	12	-2	-7	-1	1	0	-18	44	-3	-4	-5	-22	8	-14	-1	16	-7	-5	-1	-4	4	12	-17	-14	4	12	-8	-6	1	-11	-5	-8	-41	-3	4	-3	3	11	5	-2
