Timestamp	483645962	483656733	483665704	483679778	483686582	483703071	483704547	483716652	483726868	483739777	483746589	483763040	483770614	483776690	483785711	483799931	483806576	483823030	483824547	483836726	483845723	483859618	483868187	483882434	483889095	483896692	483905547	483919645	483928106	483942333	483949129	483956679	483965550	483987967	483989632	484002378	484009016	484026815	484028489	484039737	484046572	484062312	484076661	484085460	484086993	484099877	484106571	484122233	484129214	484145592	484147190	484159872	484166715	484182373	484189179	484205597	484207192	484219766	484234192	484242294	484249062	484265403	484267064	484279872	484286804	484302298	484316654	484325543	484327154	484339242	484347995	484362439	484376711	484385512	484387097	484399110	484408019	484422426	484429259	484452913	484454496	484459177	484468035	484482361	484488982	484505374	484507142	484519049	484528012	484542376	484549157	484565489	484567019	484580506	484588162	484602457	484609135	484625515	484626976	484639133	484648007	484662354	484669251	484685450	484687032	484699167	484708068	484722353	484729164	484745383	484746990	484759189	484768014	484782210	484789215	484804796	484811704	484819170	484828062	484842387	484849180	484864768	484871669	484879018	484888010	484902260	484909155	484924899	484931670	484939215	484948155	484962407	484969225	484984626	484993062	485007895	485009578	485022222	485029099	485045246	485059035	485067883	485069500	485082280	485096590	485104673	485111667	485127976	485129526	485142397	485149156	485164767	485171503	485187841	485189512	485202194	485208984	485224693	485231556	485247840	485249603	485262293	485269024	485284715	485291575	485307898	485309526	485322173	485329043	485344797	485351553	485367942	485369499	485381485	485390690	485404721	485411658	485427869	485429465	485442339	485449048	485464689	485471507	485487959	485489507	485501555	485510578	485524819	485531700	485548011	485549672	485561542	485570497	485584686	485591645	485607907	485609516	485621492	485630525	485644859	485651648	485668007	485669653
Sensor 0	4	-7	-10	0	0	-2	0	2	0	-3	0	20	-2	-2	5	0	-3	-5	-1	-2	-1	-5	-4	-1	-3	3	-3	-17	5	4	-2	-3	0	1	-4	-5	3	-9	-3	6	-3	2	2	3	-3	-3	9	10	5	1	-3	-4	-2	4	-9	-2	-5	-27	4	-9	-5	0	17	6	-7	21	12	-10	2	4	-14	-11	-8	-13	-6	0	2	2	3	-7	-3	0	0	-36	9	7	-13	23	1	14	11	24	2	2	6	-18	-4	5	7	5	-5	-1	-5	0	-13	-5	-59	20	8	-11	10	-19	-7	-5	3	17	-8	-67	-18	33	14	18	16	14	15	2	10	-21	4	-8	-10	-5	0	-2	-9	-5	-2	3	-19	-1	6	-11	-11	7	-2	-6	12	-1	9	20	-8	-2	0	2	10	-4	18	3	13	-2	-6	-3	12	-14	-16	25	-19	-11	-4	-1	-5	1	-12	14	10	-12	0	5	1	-5	-13	-5	31	-10	-2	-5	10	-11	-14	-17	-1	-1	20	19	2	3	-8	6	-13	-4	9	-1	-16
Sensor 1	29	0	12	8	0	-10	-6	-5	7	1	-17	26	-7	-16	33	28	2	-18	-4	-7	-7	1	-13	-7	-7	-17	-12	-1	-1	5	-7	6	7	5	-10	-1	16	-13	0	-17	-2	24	-8	-11	17	-8	-17	-3	3	40	0	0	7	-9	-4	-5	-1	-10	6	-30	-10	4	-1	-1	-9	0	11	-29	41	31	-31	-4	1	24	-19	36	26	-46	-17	-20	-12	34	21	-25	8	-16	-24	39	18	-38	-10	-22	-17	-3	15	2	6	67	-13	12	36	-24	-14	46	-31	60	-97	38	27	-79	16	-55	-9	-31	3	35	-9	-8	19	1	20	-66	-45	29	-6	-12	46	-19	14	2	-5	6	8	0	1	-5	0	-4	-28	20	-3	34	5	-18	13	-6	22	4	-14	13	-33	15	7	15	13	-12	5	-23	18	-30	-16	-25	19	8	14	10	-3	-1	-5	6	-26	5	-29	18	1	-16	-11	-11	5	4	23	10	-24	-28	25	-12	2	12	-30	0	15	-7	21	18	-3	-9	2	-26	-22	31	39	10	-18
Sensor 2	-2	-9	6	-3	-2	-2	1	0	-2	0	-2	0	-7	15	9	10	1	-7	-4	-2	-4	-3	-6	1	-7	6	5	-5	-1	5	-9	-6	4	-4	-7	-14	12	0	-1	-6	0	0	-3	-4	4	-9	0	4	-6	15	1	-3	1	-9	4	-2	-13	-10	3	11	-2	4	12	-24	-17	-21	80	-3	23	-9	-19	0	-18	24	-11	46	19	-15	-32	-81	9	-24	-16	-64	2	-37	-14	113	65	-13	-19	26	-23	30	-11	-12	-27	78	-71	85	72	-55	52	17	-63	55	-61	28	12	-58	-53	-47	24	0	-33	-33	-8	-64	10	-42	52	-54	-73	1	-9	-6	-25	21	11	-17	90	13	81	26	-7	33	23	-46	-36	2	6	89	-21	22	-31	-55	8	-6	-6	18	-15	1	44	-1	1	18	-40	6	5	-5	-29	-58	-1	-1	39	-4	-2	12	-27	-22	-11	68	-72	24	-69	-16	-1	-5	20	16	43	-31	26	12	27	-14	72	-17	-60	19	-11	-40	20	-25	-9	-6	-21	3	-21	13	-22	7	0
Sensor 3	-3	-1	-1	1	0	2	3	0	-2	-2	-6	2	-3	5	4	-2	-1	1	-2	-4	0	-2	1	-1	-2	-1	11	0	-9	-1	-3	-3	1	-3	3	-3	-4	0	3	-3	-3	-1	-2	0	-3	-3	-7	6	-6	5	2	-4	-2	-4	20	0	-19	-10	5	5	-9	2	6	-16	-16	-11	43	11	17	-7	4	0	-9	1	8	19	11	1	-20	-41	-10	-22	-5	-13	24	-21	-33	82	-9	-11	-22	9	-9	10	-5	-2	-14	9	-4	55	22	-23	21	-17	-13	8	-15	11	3	-22	-21	4	21	14	-30	-20	6	-34	3	-20	0	9	-8	5	-6	8	-10	8	9	-19	42	-20	24	4	14	9	9	-5	-10	-4	-18	27	-30	-11	-24	-29	13	-8	19	-15	-8	11	7	12	1	18	-11	-1	3	-1	-19	-21	-2	7	56	-9	-11	24	-12	-11	-15	37	-25	13	-31	-17	-13	-12	0	0	23	-6	14	-22	-2	-5	39	-4	-12	10	-12	0	8	-11	16	-4	-13	9	-22	9	-20	-25	7
Sensor 4	-2	0	0	-1	-2	-1	0	-1	-3	-2	-1	0	-5	-2	1	-2	2	2	1	-2	-3	-2	-1	-1	-1	0	4	-1	-2	-3	-1	-1	0	-1	2	0	-2	1	0	1	2	-4	-1	-1	-3	0	-2	1	-2	-1	0	-1	-5	-3	6	0	-7	-3	1	1	-6	0	6	-6	-6	-4	11	2	9	-3	9	1	-21	4	4	6	6	-13	-5	-10	-5	-12	-3	-4	12	-2	-6	17	-8	-2	2	13	-7	1	-15	2	-9	11	-12	10	3	-16	-5	-6	1	13	7	0	6	-8	-14	-3	1	-4	-11	3	4	-5	7	-2	-8	-12	-7	3	1	14	7	6	4	-21	5	-11	1	-2	2	-1	4	3	3	0	-4	6	-8	-7	-9	-5	8	-14	6	1	-6	-1	-2	6	-6	0	0	-3	3	1	0	1	1	10	8	-3	-3	-4	-5	-5	-5	14	-11	3	1	-3	-7	-2	-6	-6	4	-5	5	-4	1	1	14	-8	-3	13	-5	-4	0	-4	1	-2	-5	-2	-7	4	-9	-9	4
Sensor 5	-4	-2	-1	1	-1	0	0	-3	-2	-1	-1	-2	0	1	2	-3	-1	3	0	-2	-1	0	-2	0	0	-4	2	1	-2	-2	0	-2	0	-2	-1	-1	-2	-1	-1	0	-2	0	0	1	-2	1	-1	-1	-1	-1	0	-1	-2	-2	4	0	-1	-2	-1	-1	-2	-1	3	9	3	-21	-1	7	0	13	15	56	-100	39	23	29	25	-71	-10	91	0	3	6	-36	18	-27	49	-29	-9	-24	21	-10	7	5	-79	16	7	-9	-30	9	6	-28	-52	-7	-38	45	25	-8	27	-33	-4	-1	-8	-9	16	21	23	-24	10	26	13	-25	-8	-3	12	48	62	8	-2	-92	-32	-14	-15	2	10	41	-32	8	18	0	0	-2	-34	-33	29	6	8	-29	6	41	-30	2	-15	-12	-32	-13	26	14	24	-11	12	24	9	33	-23	2	10	-51	10	-7	-2	14	-12	10	-9	5	25	-4	6	-19	-14	-4	3	-4	-15	-6	16	-15	28	17	-24	-53	-13	16	-9	7	-2	23	-2	6	-14	-9	-9
Sensor 6	0	-1	-1	2	-2	-2	-2	-2	1	-2	0	-4	0	-1	2	-3	-1	-2	-1	-2	-1	1	0	1	0	-3	-2	1	-1	-2	2	0	-2	-2	2	-1	-2	0	-1	-1	-2	0	0	1	-1	0	1	-2	-1	-1	-1	-1	-2	-1	1	-1	-1	-2	0	0	-2	2	0	-4	-12	22	-2	-10	3	-1	0	-5	32	-13	4	-31	12	36	-14	70	-27	-23	-24	-34	31	-6	40	-1	-20	-11	-12	5	17	-40	92	-10	-52	62	-19	-35	-2	8	-42	10	-22	-28	-43	-4	8	-7	50	23	-7	11	-10	23	16	-4	7	47	-48	-27	1	-11	-25	-34	-8	-12	10	-15	-10	13	35	1	-13	-32	30	22	-11	-22	4	-10	-21	-8	-37	-9	-6	8	19	15	-14	5	16	-20	-8	7	-1	-16	73	0	-6	3	-3	22	0	39	-39	8	-21	-3	-6	63	-7	-1	8	-21	0	-22	34	-1	21	-16	44	-20	-8	-9	-27	-15	30	-17	-24	3	-14	-12	-10	8	3	60	-32	4	1	-10	-34
Sensor 7	-3	6	0	-8	-3	-7	-4	0	2	-2	-4	0	-1	4	2	0	-1	-2	-1	-1	-1	-1	-1	-1	-1	-2	-1	-2	0	1	-1	-1	0	-1	-1	-4	-2	-1	-2	-1	-1	1	-1	1	-3	-2	-2	1	0	-1	0	2	-2	-3	0	-2	-1	-4	0	0	-2	0	3	-3	-4	8	4	-5	1	-7	0	-3	-8	-3	0	1	18	20	-6	-6	12	-20	-11	-5	3	7	-8	11	-21	1	13	4	-6	-4	11	0	-9	-18	19	-1	18	2	-13	-1	-10	0	-16	8	0	-4	-2	-21	-20	-3	4	23	-7	5	5	-12	-9	13	22	10	-10	-10	-16	-15	8	-9	8	7	8	-10	-14	-17	6	49	-5	-4	-1	-11	-17	-3	11	-10	5	-18	10	3	-13	-3	1	-2	0	-6	3	24	17	-2	-9	-4	9	-7	-14	15	-12	6	6	-2	-6	34	-1	14	4	-38	-4	-8	-2	-3	-40	-8	57	-10	1	2	-8	-10	13	2	-2	3	-6	-2	-3	11	23	-7	-17	-3	-5	-5	-6
