Timestamp	491648270	491659520	491666400	491681937	491688934	491705310	491706965	491719650	491726357	491742077	491748831	491765170	491766801	491779602	491786383	491801970	491808789	491825099	491826716	491839670	491846366	491862139	491868799	491885176	491886867	491899577	491906370	491922032	491936371	491944983	491951336	491959274	491967903	491981954	491988871	492005194	492006779	492020307	492027900	492050209	492051753	492065765	492067465	492078823	492087812	492102089	492108841	492125230	492126949	492138861	492147855	492162080	492168798	492185123	492186865	492207737	492209354	492222383	492228883	492245279	492246857	492258885	492267877	492282059	492288767	492305252	492306689	492318776	492327744	492350284	492351921	492365122	492366779	492378869	492387736	492402131	492408847	492424389	492431381	492438829	492447833	492461897	492468911	492484540	492491259	492498756	492507700	492530181	492531768	492544624	492551355	492567754	492569302	492582090	492588917	492604538	492611238	492627698	492629350	492642100	492648728	492664432	492671224	492687730	492689414	492701997	492708797	492724621	492731445	492749218	492750617	492762120	492768886	492784581	492791363	492807624	492809273	492821939	492828911	492844541	492851375	492867654	492869251	492882035	492888830	492904591	492911341	492927767	492929329	492941931	492948840	492964440	492971273	492987639	492989212	493002058	493008773	493024593	493031444	493047737	493049264	493062060	493068846	493084495	493091339	493107610	493109159	493121359	493130188	493144539	493151279	493167720	493169216	493181249	493190347	493204526	493211398	493226918	493227692	493249460	493250233	493265210	493271301	493286900	493287684	493309490	493310140	493325207	493331202	493346212	493353820	493369344	493370365	493385223	493391396	493406199	493413892	493429540	493430247	493445252	493451347	493466224	493473694	493489598	493490202	493505418	493511337	493526282	493533922	493549382	493550254	493565173	493571451	493586469	493593873	493609569	493610175	493625225	493631356	493646399	493653672	493669539	493670199
Sensor 0	0	0	1	0	3	5	-1	1	3	-2	0	0	0	-1	-2	0	-1	-1	-1	0	1	-3	-1	-2	-2	1	-4	-1	-3	-1	-2	2	-1	0	1	-2	2	-3	0	-2	1	3	2	-3	-3	-2	-3	-2	0	0	0	-8	-2	6	-2	-4	-2	-3	1	2	-5	-2	-2	1	-2	1	-9	1	-4	-12	7	-3	12	8	-8	-1	23	-8	-27	-65	16	8	-24	4	1	5	-21	4	27	43	-14	4	3	-17	-7	16	-19	-13	10	-7	32	9	27	-2	-10	-88	-31	48	25	21	-6	1	-19	58	9	12	10	-16	-1	0	5	-13	-17	-23	1	-14	14	-11	-5	-1	-44	16	-13	-5	-5	22	-5	6	-2	-9	12	6	-14	20	14	4	20	1	0	1	-25	6	2	-8	-22	14	3	-20	5	3	5	-2	-4	8	14	-21	6	10	-2	-7	0	20	-16	-15	19	-11	-24	-26	-1	14	-10	-9	-7	-12	2	-11	1	37	9	-14	20	-18	8	3	7	-7	-29	-3	0	6	4	0	19
Sensor 1	3	3	3	-2	2	15	-72	13	23	-8	14	8	10	-11	5	5	10	-5	-29	-5	9	-14	0	5	6	-3	0	22	21	-6	7	-8	-13	-5	-5	13	2	5	-1	-9	-3	19	28	0	-12	-12	-5	-10	13	-4	-5	-28	-8	15	0	-8	-23	-19	2	4	-8	-1	5	2	25	7	0	2	-1	-1	25	-5	1	0	-28	-31	36	-18	38	-26	-1	-1	-10	42	-35	5	-3	-22	-22	60	-34	9	39	4	-119	35	-3	-8	22	27	19	-76	88	-26	16	-34	-10	40	-11	-28	-34	6	-67	4	-48	19	69	0	-2	-13	81	22	-28	-33	-2	7	32	-3	39	-26	-90	22	-24	-34	45	43	-71	-5	69	13	46	17	-20	77	11	-5	6	-57	-64	-63	13	22	-71	70	44	17	7	15	-11	-63	45	-39	21	-42	11	-69	-8	49	-68	3	-7	29	-75	50	85	1	2	-8	34	-34	-41	16	-24	32	20	23	-14	5	16	-20	29	-35	-64	-31	12	-7	34	-31	-53	9	36	30	-38
Sensor 2	0	0	0	-4	-4	1	-7	8	7	-2	-2	-1	-2	0	3	3	0	-1	0	4	-2	-5	3	-2	-2	-2	-6	9	0	-5	-2	-4	-3	-2	-1	2	6	-3	-1	-3	-2	0	4	-3	-1	2	-5	-5	0	-5	3	-8	-6	8	1	-9	-5	-7	-3	2	0	-4	-2	-1	2	1	-5	1	6	3	5	0	6	4	-11	-4	10	-9	-8	2	0	-3	1	-9	56	-7	-27	85	-61	71	-17	-53	90	18	-103	6	19	-41	85	63	-37	-42	-83	-96	-15	-49	6	46	66	13	-50	-57	16	-2	23	26	-4	-50	-13	-31	27	28	-88	-21	25	104	20	-32	16	-56	-37	-26	-11	2	54	31	15	11	-20	-3	-32	5	-64	17	7	-20	-1	40	-53	-41	60	121	-40	25	26	32	-2	-60	29	-55	20	62	12	-50	13	-56	29	-8	-58	-3	-26	-22	-55	33	26	4	-19	-3	-31	-2	-11	-29	18	30	-12	-10	-9	96	23	-18	22	-58	-31	-28	7	-60	29	-70	-2	-8	62	5	-32
Sensor 3	-3	-2	2	-1	1	-1	-1	0	2	-1	-6	-1	-3	-1	0	2	-1	2	0	-1	-3	-2	2	-2	-1	-3	-4	-1	1	0	0	-4	-1	-1	-2	-1	-1	0	0	-2	-3	-1	-2	-2	0	3	-3	-4	-2	-4	0	-2	-3	1	1	-1	-2	-1	-2	-1	3	0	-4	1	-3	-1	-2	-1	4	-2	0	-1	7	1	-1	-2	6	-3	-10	-8	3	8	-2	-3	36	-3	-24	40	-41	81	-17	-41	52	-13	-35	-7	-13	29	66	64	-12	-17	-30	-22	-38	-40	13	-3	19	-66	-44	-43	30	17	11	3	-14	-20	-15	-13	19	7	-17	-38	21	79	-10	30	-10	-22	-2	-30	32	-23	62	15	-21	-5	-30	-13	-22	22	-44	35	-10	-10	-6	19	-14	-33	18	11	-29	20	7	-7	15	-22	-4	-5	-15	16	-1	-17	20	-23	27	-5	-15	-3	-13	-24	-16	-6	6	6	8	-6	-17	-4	-25	-21	-6	17	1	16	-2	57	10	-16	13	-27	-16	-11	6	-10	22	-30	-11	27	16	-22	-10
Sensor 4	0	-1	0	2	2	0	0	0	1	0	-2	-3	-2	-1	0	1	-2	0	-2	-3	-2	0	1	1	-3	-4	0	-2	1	-3	-1	-1	-3	-1	1	1	-2	-1	-1	0	-2	-3	-1	-1	0	-2	-3	-1	-2	-3	0	-1	-1	-1	-2	-2	-1	1	-2	-2	0	3	-5	-2	0	1	-1	-2	3	-2	-2	-1	2	1	-1	-5	5	-1	-8	-6	-6	31	-11	-2	5	2	-21	-6	15	33	7	-18	13	20	29	-11	-25	17	-14	26	-7	-17	16	40	-34	-37	2	-12	-19	-26	-21	-18	12	22	-26	-11	17	-15	-4	-11	40	-3	2	-11	47	8	-28	-2	-1	7	-1	0	21	-13	30	5	-9	-8	-23	-1	-6	0	-18	15	-14	-2	-7	6	-13	-18	8	-3	-10	13	-2	2	9	-11	-2	8	1	-5	-10	-8	17	-2	7	-3	-16	17	-5	-8	2	-6	4	3	-5	-13	-6	-7	-17	-6	3	1	-2	16	10	25	-7	-9	9	-17	-13	4	5	5	6	-7	-5	4	8	-10	-6
Sensor 5	-1	-3	0	1	1	0	-3	-2	1	0	-2	-1	-1	1	-1	-1	0	1	-4	-2	0	-2	0	-1	-1	-1	1	-2	-1	0	-1	-3	-1	0	-2	0	-1	-1	-1	-2	-1	0	-2	2	-2	-2	-1	-1	-2	-1	1	-1	0	-3	-1	0	-2	1	-3	-1	0	0	-2	2	0	-3	-2	-2	0	-2	1	-1	2	1	-1	-4	-1	3	-9	-8	1	53	-43	12	11	30	-99	-44	110	33	-15	-25	15	8	43	-64	32	93	-21	4	-20	-42	57	35	-43	-55	-17	-15	-24	5	17	10	-22	-7	-89	-2	31	-19	7	6	34	6	-29	23	32	-6	-22	-7	36	21	30	-30	8	37	26	42	-9	-27	-25	-25	0	-12	8	3	-3	-9	9	-13	-21	-30	28	-7	-6	11	-7	21	29	-23	-8	14	-11	11	-18	-7	49	5	-3	-11	-29	24	-5	-6	49	-9	-3	2	-22	-21	-25	3	-9	-14	-3	0	-17	9	3	55	-28	10	16	-19	3	4	12	-11	9	-9	-24	-3	3	8	-16
Sensor 6	3	0	1	2	1	1	-2	-1	2	-2	-1	-1	0	0	-4	0	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-2	-1	-2	-2	0	-1	-1	-2	-2	0	-1	-1	-3	-2	-2	-1	-1	0	0	0	-1	-1	0	0	-2	1	0	-1	0	-2	1	-2	-1	-2	0	-2	-1	-1	-1	-2	0	-1	-1	1	-1	2	1	-3	2	-3	7	-13	-14	6	-33	46	-4	-16	50	41	-27	-45	32	-61	22	-33	-46	79	52	-3	15	-24	-14	-32	-14	96	28	-20	-19	-27	-20	-31	-19	-46	-2	-8	4	67	-19	-25	28	4	-24	17	-19	-19	-10	0	24	-21	-9	3	-47	-11	2	1	-33	27	-24	10	9	-7	-22	3	9	-27	44	4	9	-21	17	7	41	-25	-40	6	-3	7	-4	105	-14	-35	5	-5	27	13	35	-4	10	22	-23	-40	-4	4	-20	-1	-19	-13	-2	-23	-1	-30	50	-13	-19	-11	-9	16	2	3	15	24	-31	1	-13	43	-7	12	3	-21	-1	11	18	-10	35	3
Sensor 7	0	0	1	1	-2	1	-3	-2	4	1	-4	-1	1	1	-1	-2	2	-1	-1	2	0	-2	0	-2	-2	-1	0	-2	-1	0	-1	-1	-1	-1	1	-1	-2	-2	-1	0	-1	0	-2	-1	-1	-2	-3	0	-2	-2	0	-2	-2	2	0	0	0	-2	0	0	-3	-2	0	0	0	1	-3	0	-1	-1	1	-2	3	3	-12	1	0	7	-9	-17	-3	-14	41	-9	18	29	-31	10	-5	4	-12	-8	-23	-14	14	8	17	8	-12	-17	31	-2	54	16	-22	-15	-15	-17	-10	5	-5	-9	-28	17	7	-2	-9	23	2	0	9	-47	-9	-8	-53	20	11	-5	2	12	-2	-40	17	-16	8	21	14	7	-15	4	26	19	-21	29	-7	-7	-6	-40	7	9	-17	2	25	-12	-10	2	8	-3	-2	1	-25	-17	17	3	-7	8	6	33	-60	7	25	-11	5	-2	11	9	15	-22	19	22	-16	-2	-15	3	-3	-10	-3	-15	3	10	1	-8	6	-11	25	13	-17	1	8	2	-15	-16	-2
